,valeur,ticks
174755,3.2090410477294644e-05,NAME_EDUCATION_TYPE  : 0.0
174755,-0.0005359671538532124,ORGANIZATION_TYPE  : -0.0005
174755,-0.0009006582530326066,OCCUPATION_TYPE  : -0.0009
174755,-0.005345519182993286,ORGANIZATION_TYPE  : -0.0053
200667,-9.417137743187287e-06,ORGANIZATION_TYPE  : -0.0
200667,-1.0433557917751217e-05,FLAG_DOCUMENT_20  : -0.0
200667,-1.317244968331671e-05,FLAG_DOCUMENT_19  : -0.0
200667,-1.470280080625237e-05,FLAG_DOCUMENT_21  : -0.0
200667,-1.5653886983771798e-05,ORGANIZATION_TYPE  : -0.0
200667,-1.84966070341762e-05,ORGANIZATION_TYPE  : -0.0
200667,-0.0007365066989899437,FLAG_DOCUMENT_11  : -0.0007
200667,-0.0013800005798072948,FLAG_DOCUMENT_15  : -0.0014
200667,-0.0017091670801657906,ORGANIZATION_TYPE  : -0.0017
200667,-0.007226656796280732,OCCUPATION_TYPE  : -0.0072
284301,0.00024768501250090644,FLAG_DOCUMENT_21  : 0.0002
284301,0.00024844361045430174,FLAG_DOCUMENT_2  : 0.0002
284301,0.00025155723123672315,FLAG_DOCUMENT_7  : 0.0003
284301,-0.0014380340901121358,FLAG_DOCUMENT_13  : -0.0014
284301,-0.004955402344760297,ORGANIZATION_TYPE  : -0.005
284301,-0.008433885892242286,ORGANIZATION_TYPE  : -0.0084
284301,-0.012273946027028417,CC_SK_DPD  : -0.0123
284301,-0.012977484402568632,CC_SK_DPD  : -0.013
284301,-0.01651552422188356,CC_SK_DPD  : -0.0165
284301,-0.20658204196925825,CC_SK_DPD_VAR  : -0.2066
364456,9.10654106571046e-05,FLAG_DOCUMENT_4  : 0.0001
364456,9.653790358686602e-05,FLAG_DOCUMENT_7  : 0.0001
364456,0.00012762324436186762,ORGANIZATION_TYPE  : 0.0001
364456,0.00012960883912719278,FLAG_DOCUMENT_19  : 0.0001
364456,-0.0003194469978667141,NAME_TYPE_SUITE  : -0.0003
364456,-0.0008257430124165797,NAME_EDUCATION_TYPE  : -0.0008
364456,-0.001072763123532668,ORGANIZATION_TYPE  : -0.0011
364456,-0.0018157914507946733,ORGANIZATION_TYPE  : -0.0018
364456,-0.002518019422136718,OCCUPATION_TYPE  : -0.0025
364456,-0.010109552810691978,ORGANIZATION_TYPE  : -0.0101
159484,0.0001900067995712998,ORGANIZATION_TYPE  : 0.0002
159484,0.00019085946372597774,ORGANIZATION_TYPE  : 0.0002
159484,0.00019534607117428128,NAME_INCOME_TYPE  : 0.0002
159484,0.0001973273055432413,ORGANIZATION_TYPE  : 0.0002
159484,-0.0005182582294937897,FLAG_DOCUMENT_21  : -0.0005
159484,-0.0008018798601353427,NAME_TYPE_SUITE_A  : -0.0008
159484,-0.0008053823104013027,FLAG_CONT  : -0.0008
159484,-0.0024139594524487584,0.98 < YEARS_BEGINEXPLUATATION_MEDI  : -0.0024
159484,-0.002468654870455468,0.98 < YEARS_BEGINEXPLUATATION_AVG  : -0.0025
159484,-0.004906842288006267,NAME_FAMILY_STATUS  : -0.0049
225061,0.0003858407927862752,ORGANIZATION_TYPE  : 0.0004
225061,0.00039056987626766683,FLAG_DOCUMENT_20  : 0.0004
225061,0.0007468892454457602,ORGANIZATION_TYPE  : 0.0007
225061,-0.0021297904943598017,ORGANIZATION_TYPE  : -0.0021
225061,-0.002925023067644081,ORGANIZATION_TYPE  : -0.0029
225061,-0.003260045089366044,NAME_TYPE  : -0.0033
225061,-0.006601479270299326,NAME_EDUCATION_TYPE  : -0.0066
225061,-0.011299538610269532,WALLSMATERIAL_MODE  : -0.0113
225061,-0.01620119525029862,ORGANIZATION_TYPE  : -0.0162
225061,-0.018745748771304218,EMERGENCYSTATE_MODE  : -0.0187
300553,9.238302642160363e-05,ORGANIZATION_TYPE  : 0.0001
300553,9.31966378948901e-05,FLAG_DOCUMENT_17  : 0.0001
300553,0.00010732593659272018,ORGANIZATION_TYPE  : 0.0001
300553,0.00012783976254705635,ORGANIZATION_TYPE  : 0.0001
300553,0.0001623546040626167,FLAG_DOCUMENT_15  : 0.0002
300553,-0.00022562172333922515,FLAG_DOCUMENT_20  : -0.0002
300553,-0.00032263193072909176,ORGANIZATION_TYPE  : -0.0003
300553,-0.0004233951508217591,ORGANIZATION_TYPE  : -0.0004
300553,-0.0015900960313050677,FLAG_EMP_PHONE  : -0.0016
300553,-0.003030936185459016,FLAG_DOCUMENT_6  : -0.003
399048,-7.008662422718563e-07,FLAG_DOCUMENT_10  : -0.0
399048,1.1108068834225018e-06,FLAG_DOCUMENT_17  : 0.0
399048,-7.2561443645428984e-06,NAME_INCOME_TYPE  : -0.0
399048,-9.280296961572636e-06,ORGANIZATION_TYPE  : -0.0
399048,-1.0872443742549945e-05,NAME_INCOME_TYPE  : -0.0
399048,-1.12540503907237e-05,ORGANIZATION_TYPE  : -0.0
399048,8.708952527533341e-05,ORGANIZATION_TYPE  : 0.0001
399048,-0.0002044818864101591,OCCUPATION_TYPE  : -0.0002
399048,-0.0007905911580809174,NAME_TYPE_SUITE  : -0.0008
399048,-0.0025082626596236294,LIVINGAPARTMENTS_MEDI  : -0.0025
300999,8.875433739436047e-05,NAME_INCOME_TYPE  : 0.0001
300999,8.959862826696026e-05,ORGANIZATION_TYPE  : 0.0001
300999,9.160539581116187e-05,NAME_INCOME_TYPE  : 0.0001
300999,0.00012447980661145687,ORGANIZATION_TYPE  : 0.0001
300999,0.00018873820879091995,NAME_EDUCATION_TYPE  : 0.0002
300999,0.00019612772275239769,FLAG_DOCUMENT_7  : 0.0002
300999,-0.0012419852668324562,ORGANIZATION_TYPE  : -0.0012
300999,-0.0015905037219145451,ORGANIZATION_TYPE  : -0.0016
300999,-0.003886841075341051,NAME_TYPE  : -0.0039
300999,-0.005571405818076801,ORGANIZATION_TYPE  : -0.0056
143799,0.0002542909726277801,FLAG_DOCUMENT_20  : 0.0003
143799,0.0002586388068164891,FLAG_DOCUMENT_4  : 0.0003
143799,0.00026500032662884256,ORGANIZATION_TYPE  : 0.0003
143799,0.0004108425188072067,ORGANIZATION_TYPE  : 0.0004
143799,-0.0006790057133622055,ORGANIZATION_TYPE  : -0.0007
143799,-0.002353447648436802,ORGANIZATION_TYPE  : -0.0024
143799,-0.004574428395430692,FONDKAPREMONT_MODE  : -0.0046
143799,-0.027494765746885926,NAME_TYPE  : -0.0275
143799,-0.030644998278783322,ORGANIZATION_TYPE  : -0.0306
143799,-0.06401077844219481,OCCUPATION_TYPE  : -0.064
178378,-0.00010713958087524102,OCCUPATION_TYPE  : -0.0001
178378,0.00013920682352908022,NAME_INCOME_TYPE  : 0.0001
178378,0.00014034277682305988,ORGANIZATION_TYPE  : 0.0001
178378,0.000229470773475475,ORGANIZATION_TYPE  : 0.0002
178378,0.00023848787399140226,ORGANIZATION_TYPE  : 0.0002
178378,0.00026720722061318835,ORGANIZATION_TYPE  : 0.0003
178378,-0.003061498328673416,OCCUPATION_TYPE  : -0.0031
178378,-0.0032624370969708575,ORGANIZATION_TYPE  : -0.0033
178378,-0.005992733744589455,ORGANIZATION_TYPE  : -0.006
178378,-0.18782039284597998,FLAG_DOCUMENT_14  : -0.1878
319691,0.00010582400091458669,ORGANIZATION_TYPE  : 0.0001
319691,0.00012397073575412477,ORGANIZATION_TYPE  : 0.0001
319691,0.0001353507609967314,FLAG_DOCUMENT_17  : 0.0001
319691,0.00016367326362457603,ORGANIZATION_TYPE  : 0.0002
319691,-0.001101893449801818,NAME_INCOME_TYPE  : -0.0011
319691,-0.0012907305485708447,FLAG_DOCUMENT_15  : -0.0013
319691,-0.002668054774928524,ORGANIZATION_TYPE  : -0.0027
319691,-0.002671942801541946,ORGANIZATION_TYPE  : -0.0027
319691,-0.003904967856968119,NAME_INCOME_TYPE  : -0.0039
319691,-0.006082875549629515,ORGANIZATION_TYPE  : -0.0061
128701,7.094999450783089e-05,ORGANIZATION_TYPE  : 0.0001
128701,-8.337924740855759e-05,CC_AMT_DRAWINGS_ATM_CURRENT  : -0.0001
128701,8.42132710916443e-05,ORGANIZATION_TYPE  : 0.0001
128701,0.00015184164835980242,OCCUPATION_TYPE  : 0.0002
128701,0.0001836137301346242,ORGANIZATION_TYPE  : 0.0002
128701,-0.00021680470500577988,ORGANIZATION_TYPE  : -0.0002
128701,-0.00025883690482830785,ORGANIZATION_TYPE  : -0.0003
128701,-0.0011183624074369465,FLAG_DOCUMENT_21  : -0.0011
128701,-0.0012925843267894335,NAME_INCOME_TYPE  : -0.0013
128701,-0.0013171375475504589,ORGANIZATION_TYPE  : -0.0013
107647,-8.092466085790242e-06,ORGANIZATION_TYPE  : -0.0
107647,-8.409423437385077e-06,ORGANIZATION_TYPE  : -0.0
107647,-1.1965197256251253e-05,FLAG_DOCUMENT_15  : -0.0
107647,-1.2677224916365711e-05,ORGANIZATION_TYPE  : -0.0
107647,-1.4777850613152735e-05,FLAG_CONT  : -0.0
107647,-0.00017309007427624744,OCCUPATION_TYPE  : -0.0002
107647,-0.00044930137337063106,ORGANIZATION_TYPE  : -0.0004
107647,-0.0005124548563944456,FLAG_DOCUMENT_7  : -0.0005
107647,-0.0005270248566190121,FLAG_DOCUMENT_21  : -0.0005
107647,-0.0015824446658215727,OCCUPATION_TYPE  : -0.0016
343776,0.00032219240496602237,ORGANIZATION_TYPE  : 0.0003
343776,0.000324942592042058,FLAG_DOCUMENT_21  : 0.0003
343776,0.00045445571463785176,NAME_EDUCATION_TYPE  : 0.0005
343776,0.00045944738096782476,ORGANIZATION_TYPE  : 0.0005
343776,0.0005840345489822086,FLAG_DOCUMENT_15  : 0.0006
343776,-0.0026084709574885536,FLAG_DOCUMENT_7  : -0.0026
343776,-0.003805635173460212,CC_CNT_INSTALMENT_MATURE_CUM  : -0.0038
343776,-0.005050392147432587,CC_SK_DPD  : -0.0051
343776,-0.006702458363764548,ORGANIZATION_TYPE  : -0.0067
343776,-0.007994477070740717,OCCUPATION_TYPE  : -0.008
145010,-1.0297704402352067e-05,ORGANIZATION_TYPE  : -0.0
145010,-1.06345728759754e-05,NAME_EDUCATION_TYPE  : -0.0
145010,-1.1359175486160116e-05,FLAG_DOCUMENT_7  : -0.0
145010,-1.1971741618491338e-05,ORGANIZATION_TYPE  : -0.0
145010,-1.299426066777935e-05,FLAG_DOCUMENT_15  : -0.0
145010,-1.4682953169963893e-05,ORGANIZATION_TYPE  : -0.0
145010,-1.4929529002560995e-05,ORGANIZATION_TYPE  : -0.0
145010,-1.74564718845767e-05,ORGANIZATION_TYPE  : -0.0
145010,-0.0004499854628608612,OCCUPATION_TYPE  : -0.0004
145010,-0.0035398119833042543,NAME_TYPE  : -0.0035
272507,0.0004540121740198316,ORGANIZATION_TYPE  : 0.0005
272507,0.00045514016116387606,ORGANIZATION_TYPE  : 0.0005
272507,0.0007287436430208249,ORGANIZATION_TYPE  : 0.0007
272507,-0.002145038052253847,ORGANIZATION_TYPE  : -0.0021
272507,-0.00501319315902784,CC_SK_DPD  : -0.005
272507,-0.005311356862584236,CC_NAME_CONTRACT_STATUS_Active_VAR  : -0.0053
272507,-0.00592688444527871,CC_NAME_CONTRACT_STATUS_Completed  : -0.0059
272507,-0.006056512221707732,CC_NAME_CONTRACT_STATUS_Completed  : -0.0061
272507,-0.006341583060708494,CC_NAME_CONTRACT_STATUS_Completed_VAR  : -0.0063
272507,-0.008197737374960337,CC_NAME_CONTRACT_STATUS_Completed  : -0.0082
185014,9.095579107369468e-05,ORGANIZATION_TYPE  : 0.0001
185014,-0.0006731855716641308,ORGANIZATION_TYPE  : -0.0007
185014,-0.0020445046673751408,FONDKAPREMONT_MODE  : -0.002
185014,-0.0023399315038976016,CC_AMT_DRAWINGS_CURRENT_VAR  : -0.0023
185014,-0.0025635335128438652,NAME_FAMILY_STATUS  : -0.0026
185014,-0.0029539091776998178,ORGANIZATION_TYPE  : -0.003
185014,-0.004000540690597581,WALLSMATERIAL_MODE  : -0.004
185014,-0.005388569801396149,ORGANIZATION_TYPE  : -0.0054
185014,-0.02495827431828217,ORGANIZATION_TYPE  : -0.025
185014,-0.15507752065586988,FLAG_DOCUMENT_15  : -0.1551
232219,-8.415571096459982e-06,ORGANIZATION_TYPE  : -0.0
232219,-8.48809376143616e-06,ORGANIZATION_TYPE  : -0.0
232219,-1.0616304726975608e-05,FLAG_DOCUMENT_20  : -0.0
232219,2.830803354568186e-05,FLAG_DOCUMENT_7  : 0.0
232219,0.0003666585705574645,ORGANIZATION_TYPE  : 0.0004
232219,-0.0011846133555831959,ORGANIZATION_TYPE  : -0.0012
232219,-0.0012661993367411464,FLAG_DOCUMENT_19  : -0.0013
232219,-0.0015290115114914217,ORGANIZATION_TYPE  : -0.0015
232219,-0.0021987815907431913,NAME_INCOME_TYPE  : -0.0022
232219,-0.005095473868225729,CC_AMT_CREDIT_LIMIT_ACTUAL_VAR  : -0.0051
133534,0.000418587200608669,FLAG_DOCUMENT_17  : 0.0004
133534,-0.0013983007236814979,FLAG_DOCUMENT_20  : -0.0014
133534,-0.0026751679095655206,ORGANIZATION_TYPE  : -0.0027
133534,-0.003547614656741311,NAME_EDUCATION_TYPE  : -0.0035
133534,-0.006365780186819286,CC_NAME_CONTRACT_STATUS_Active_VAR  : -0.0064
133534,-0.008742210095009195,ORGANIZATION_TYPE  : -0.0087
133534,-0.013269659842506746,CC_NAME_CONTRACT_STATUS_Signed_VAR  : -0.0133
133534,-0.013326639276208682,CC_NAME_CONTRACT_STATUS_Signed  : -0.0133
133534,-0.01658403233527147,CC_NAME_CONTRACT_STATUS_Signed  : -0.0166
133534,-0.01836949050294446,CC_NAME_CONTRACT_STATUS_Signed  : -0.0184
415885,0.0003284293703882393,ORGANIZATION_TYPE  : 0.0003
415885,0.0003338443673560296,ORGANIZATION_TYPE  : 0.0003
415885,0.00037962811678627,FLAG_DOCUMENT_20  : 0.0004
415885,0.00038097849513375965,NAME_EDUCATION_TYPE  : 0.0004
415885,0.0004210486517457949,ORGANIZATION_TYPE  : 0.0004
415885,0.0005045210162322163,FLAG_CONT  : 0.0005
415885,-0.0035227639538577167,NAME_INCOME_TYPE  : -0.0035
415885,-0.0036868846360486565,FLAG_EMAIL  : -0.0037
415885,-0.0185587562694117,FLAG_DOCUMENT_16  : -0.0186
415885,-0.18785892192526005,ORGANIZATION_TYPE  : -0.1879
439989,-1.3178435941313541e-06,ORGANIZATION_TYPE  : -0.0
439989,-2.595850508533118e-06,ORGANIZATION_TYPE  : -0.0
439989,-2.6719172093941065e-06,NAME_EDUCATION_TYPE  : -0.0
439989,-7.688778486399319e-06,ORGANIZATION_TYPE  : -0.0
439989,-7.850483358672534e-06,ORGANIZATION_TYPE  : -0.0
439989,-7.976057570499654e-06,FLAG_DOCUMENT_7  : -0.0
439989,-8.180006638665662e-06,ORGANIZATION_TYPE  : -0.0
439989,-1.0814888118941347e-05,FLAG_DOCUMENT_15  : -0.0
439989,-0.001279131489634029,ORGANIZATION_TYPE  : -0.0013
439989,-0.002758170080272513,OCCUPATION_TYPE  : -0.0028
155210,-3.0891843547998445e-06,ORGANIZATION_TYPE  : -0.0
155210,3.091015019085852e-06,NAME_EDUCATION_TYPE  : 0.0
155210,-5.642824406071538e-06,ORGANIZATION_TYPE  : -0.0
155210,-6.507168072169625e-06,NAME_TYPE_SUITE  : -0.0
155210,-7.073184292162954e-06,FLAG_DOCUMENT_17  : -0.0
155210,-7.266824628053923e-06,NAME_INCOME_TYPE  : -0.0
155210,-8.422283566677994e-06,ORGANIZATION_TYPE  : -0.0
155210,-1.040912806439209e-05,FLAG_DOCUMENT_20  : -0.0
155210,-0.00038179553101252295,NAME_TYPE_Coopapartment  : -0.0004
155210,-0.006372194101426128,NAME_TYPE  : -0.0064
148136,-5.870798849088909e-07,FLAG_DOCUMENT_17  : -0.0
148136,-6.4402630608797575e-06,NAME_TYPE_SUITE  : -0.0
148136,-6.6519995549360085e-06,NAME_EDUCATION_TYPE  : -0.0
148136,-8.093581120460468e-06,FLAG_DOCUMENT_19  : -0.0
148136,-8.538471519811559e-06,NAME_INCOME_TYPE  : -0.0
148136,-8.604105623176091e-06,ORGANIZATION_TYPE  : -0.0
148136,-8.642064171966223e-06,ORGANIZATION_TYPE  : -0.0
148136,-8.879259297654123e-06,ORGANIZATION_TYPE  : -0.0
148136,-1.2550370553751735e-05,ORGANIZATION_TYPE  : -0.0
148136,-0.006290999867293027,OCCUPATION_TYPE_Highskilltech  : -0.0063
440081,6.761766517178016e-05,NAME_EDUCATION_TYPE  : 0.0001
440081,0.0001602341275527579,FLAG_DOCUMENT_15  : 0.0002
440081,0.0004265955666824096,ORGANIZATION_TYPE  : 0.0004
440081,-0.0008433826706970598,NAME_TYPE_SUITE  : -0.0008
440081,-0.0009259912064995356,NAME_INCOME_TYPE  : -0.0009
440081,-0.002723956218385033,CC_AMT_CREDIT_LIMIT_ACTUAL  : -0.0027
440081,-0.0030887266255573954,CC_COUNT  : -0.0031
440081,-0.0031682945309205596,OCCUPATION_TYPE  : -0.0032
440081,-0.004107642119894582,ORGANIZATION_TYPE  : -0.0041
440081,-0.004794994118798328,CC_AMT_CREDIT_LIMIT_ACTUAL_VAR  : -0.0048
375162,0.000512816003413322,ORGANIZATION_TYPE  : 0.0005
375162,0.0005185518613166238,ORGANIZATION_TYPE  : 0.0005
375162,0.0005196776073592362,FLAG_DOCUMENT_20  : 0.0005
375162,-0.003523211585261299,ORGANIZATION_TYPE  : -0.0035
375162,-0.00798600878190512,WALLSMATERIAL_MODE  : -0.008
375162,-0.009985423083757657,CC_CNT_DRAWINGS_CURRENT  : -0.01
375162,-0.011262880195607469,CC_AMT_DRAWINGS_CURRENT  : -0.0113
375162,-0.01139633878516334,CC_CNT_DRAWINGS_CURRENT  : -0.0114
375162,-0.011525328598898179,CC_CNT_DRAWINGS_CURRENT_VAR  : -0.0115
375162,-0.012391752375201816,CC_CNT_DRAWINGS_CURRENT  : -0.0124
237244,9.112645476571756e-05,ORGANIZATION_TYPE  : 0.0001
237244,9.396091599129761e-05,NAME_INCOME_TYPE  : 0.0001
237244,0.00013071175894519642,NAME_EDUCATION_TYPE  : 0.0001
237244,0.00014176441630404235,FLAG_DOCUMENT_19  : 0.0001
237244,0.00014866205333581678,ORGANIZATION_TYPE  : 0.0001
237244,0.00016364012173751538,ORGANIZATION_TYPE  : 0.0002
237244,0.00018148705618843588,FLAG_DOCUMENT_15  : 0.0002
237244,0.0001816127856150766,FLAG_DOCUMENT_14  : 0.0002
237244,-0.005674831753453811,CC_AMT_PAYMENT_CURRENT_VAR  : -0.0057
237244,-0.03223089726646106,ORGANIZATION_TYPE  : -0.0322
390670,7.743909799059433e-05,ORGANIZATION_TYPE  : 0.0001
390670,7.824866151655345e-05,NAME_INCOME_TYPE  : 0.0001
390670,0.00013306272160169401,ORGANIZATION_TYPE  : 0.0001
390670,0.0016753273279613869,ORGANIZATION_TYPE  : 0.0017
390670,-0.0021215858504943703,NAME_TYPE_SUITE  : -0.0021
390670,-0.003529342082026515,ORGANIZATION_TYPE  : -0.0035
390670,-0.004371892174133654,OCCUPATION_TYPE  : -0.0044
390670,-0.006040758539342782,FLAG_DOCUMENT_7  : -0.006
390670,-0.01950262718810774,ORGANIZATION_TYPE  : -0.0195
390670,-0.051081652890131654,FLAG_DOCUMENT_13  : -0.0511
285321,-5.4919238153990165e-06,ORGANIZATION_TYPE  : -0.0
285321,-7.337958898245955e-06,ORGANIZATION_TYPE  : -0.0
285321,-8.081093053697505e-06,FLAG_DOCUMENT_10  : -0.0
285321,-8.093662502215836e-06,NAME_INCOME_TYPE  : -0.0
285321,-9.107396227700833e-06,ORGANIZATION_TYPE  : -0.0
285321,-9.350969374667963e-06,ORGANIZATION_TYPE  : -0.0
285321,-1.4004756703983118e-05,FLAG_DOCUMENT_21  : -0.0
285321,-1.565487880819038e-05,ORGANIZATION_TYPE  : -0.0
285321,2.528648269790627e-05,ORGANIZATION_TYPE  : 0.0
285321,-0.012744148553226559,REG_REGIONT_LIVE_REGION  : -0.0127
215551,2.9323487579565187e-06,FLAG_DOCUMENT_15  : 0.0
215551,-6.678578662322565e-06,FLAG_DOCUMENT_7  : -0.0
215551,-6.931050002058474e-06,FLAG_DOCUMENT_17  : -0.0
215551,-7.553051109103816e-06,ORGANIZATION_TYPE  : -0.0
215551,-8.117588145992548e-06,ORGANIZATION_TYPE  : -0.0
215551,-8.316940547130777e-06,ORGANIZATION_TYPE  : -0.0
215551,-0.00019635196346352857,ORGANIZATION_TYPE  : -0.0002
215551,-0.00025937026250420574,ORGANIZATION_TYPE  : -0.0003
215551,-0.0004548503333573043,ORGANIZATION_TYPE  : -0.0005
215551,-0.0028023043638058837,OCCUPATION_TYPE  : -0.0028
416101,8.362604540576826e-05,ORGANIZATION_TYPE  : 0.0001
416101,8.528364420584519e-05,ORGANIZATION_TYPE  : 0.0001
416101,8.547365078426074e-05,CC_AMT_DRAWINGS_CURRENT  : 0.0001
416101,0.00011886671348224632,ORGANIZATION_TYPE  : 0.0001
416101,0.000137653333301376,FLAG_DOCUMENT_17  : 0.0001
416101,0.00015606931373679221,ORGANIZATION_TYPE  : 0.0002
416101,0.00021282322706523817,ORGANIZATION_TYPE  : 0.0002
416101,-0.0013906396029801033,FLAG_DOCUMENT_21  : -0.0014
416101,-0.0047508913564068365,NAME_TYPE_SUITE  : -0.0048
416101,-0.006490492194147614,ORGANIZATION_TYPE_School  : -0.0065
347519,4.451965192976915e-06,ORGANIZATION_TYPE  : 0.0
347519,-4.655419548103047e-06,FLAG_DOCUMENT_17  : -0.0
347519,-8.524449774893348e-06,OCCUPATION_TYPE  : -0.0
347519,-8.653517060365905e-06,FLAG_DOCUMENT_15  : -0.0
347519,-8.779933365768573e-06,FLAG_DOCUMENT_7  : -0.0
347519,-9.07774578518118e-06,ORGANIZATION_TYPE  : -0.0
347519,-9.491096857732773e-06,FLAG_DOCUMENT_2  : -0.0
347519,-1.2030360342423013e-05,FLAG_DOCUMENT_20  : -0.0
347519,-0.0009730355549678364,ORGANIZATION_TYPE  : -0.001
347519,-0.002917466578240311,FLAG_DOCUMENT_6  : -0.0029
108898,9.642101076302378e-05,ORGANIZATION_TYPE  : 0.0001
108898,9.767416578922953e-05,FLAG_DOCUMENT_7  : 0.0001
108898,0.00013584169691606445,FLAG_DOCUMENT_2  : 0.0001
108898,0.00017522787930859387,ORGANIZATION_TYPE  : 0.0002
108898,0.00020396699152125877,OCCUPATION_TYPE  : 0.0002
108898,0.00020403166340163498,FLAG_DOCUMENT_13  : 0.0002
108898,-0.0009674057740213163,ORGANIZATION_TYPE  : -0.001
108898,-0.002231985184313114,FLAG_DOCUMENT_19  : -0.0022
108898,-0.005427161564354438,CC_SK_DPD  : -0.0054
108898,-0.02075036572149188,ORGANIZATION_TYPE  : -0.0208
133563,0.00018820597725734015,ORGANIZATION_TYPE  : 0.0002
133563,0.0002941001573025859,ORGANIZATION_TYPE  : 0.0003
133563,0.0003223217082672317,FLAG_DOCUMENT_15  : 0.0003
133563,-0.0007531335479829536,ORGANIZATION_TYPE  : -0.0008
133563,-0.001152353218150691,ORGANIZATION_TYPE  : -0.0012
133563,-0.0019062537937622412,ORGANIZATION_TYPE  : -0.0019
133563,-0.0019083068273018863,ORGANIZATION_TYPE  : -0.0019
133563,-0.0028597751707538587,FLAG_DOCUMENT_6  : -0.0029
133563,-0.004582128627197744,NAME_FAMILY_STATUS  : -0.0046
133563,-0.005680659929129768,NAME_EDUCATION_TYPE  : -0.0057
239799,-9.032985417348634e-06,ORGANIZATION_TYPE  : -0.0
239799,-1.0371319735252981e-05,ORGANIZATION_TYPE  : -0.0
239799,-1.0481033540827378e-05,FLAG_DOCUMENT_17  : -0.0
239799,-1.1112130423918842e-05,FLAG_DOCUMENT_7  : -0.0
239799,-1.3868507337869498e-05,NAME_INCOME_TYPE  : -0.0
239799,-0.0004673801149880925,ORGANIZATION_TYPE  : -0.0005
239799,-0.0005820202461622971,ORGANIZATION_TYPE  : -0.0006
239799,-0.0006529701123930027,ORGANIZATION_TYPE  : -0.0007
239799,-0.002071611308743068,ORGANIZATION_TYPE  : -0.0021
239799,-0.0045676390459297445,NAME_TYPE  : -0.0046
281812,4.2176873389690403e-07,ORGANIZATION_TYPE  : 0.0
281812,-2.9113683648652338e-06,ORGANIZATION_TYPE  : -0.0
281812,-7.424602462025416e-06,ORGANIZATION_TYPE  : -0.0
281812,-9.84959311155372e-06,FLAG_DOCUMENT_21  : -0.0
281812,1.2678052222524744e-05,ORGANIZATION_TYPE  : 0.0
281812,-1.4462002779345525e-05,FLAG_CONT  : -0.0
281812,-1.4472132018850092e-05,ORGANIZATION_TYPE  : -0.0
281812,-1.685891062842433e-05,ORGANIZATION_TYPE  : -0.0
281812,-0.0008187539858826867,ORGANIZATION_TYPE  : -0.0008
281812,-0.002610606428146828,OCCUPATION_TYPE_Core  : -0.0026
305294,0.00018018900044666688,FLAG_DOCUMENT_15  : 0.0002
305294,0.000569260458186395,ORGANIZATION_TYPE  : 0.0006
305294,0.0006346524370299309,ORGANIZATION_TYPE  : 0.0006
305294,-0.0007613974700875887,FLAG_DOCUMENT_19  : -0.0008
305294,-0.0023491501801615627,FLAG_DOCUMENT_13  : -0.0023
305294,-0.0026285350717844885,NAME_CONTRACT_TYPE  : -0.0026
305294,-0.003242929062773562,FLAG_EMAIL  : -0.0032
305294,-0.0038310487687516688,REG_REGIONT_WORK_REGION  : -0.0038
305294,-0.013221377411632583,REG_REGIONT_LIVE_REGION  : -0.0132
305294,-0.02936223322350198,ORGANIZATION_TYPE  : -0.0294
394505,-8.71772493132722e-06,ORGANIZATION_TYPE  : -0.0
394505,-9.30093147810831e-06,FLAG_DOCUMENT_7  : -0.0
394505,-9.679658093613177e-06,FLAG_DOCUMENT_21  : -0.0
394505,-9.692611551416246e-06,FLAG_DOCUMENT_17  : -0.0
394505,-1.288078741904495e-05,ORGANIZATION_TYPE  : -0.0
394505,-1.3163484810145133e-05,ORGANIZATION_TYPE  : -0.0
394505,-1.361016073082066e-05,FLAG_DOCUMENT_20  : -0.0
394505,-0.0003039966915692447,ORGANIZATION_TYPE  : -0.0003
394505,-0.0013600373637560961,OCCUPATION_TYPE  : -0.0014
394505,-0.005981742622914657,ORGANIZATION_TYPE  : -0.006
134033,-0.0005750336306689877,ORGANIZATION_TYPE  : -0.0006
134033,0.000742926142833495,ORGANIZATION_TYPE  : 0.0007
134033,-0.0007477098389132964,FLAG_DOCUMENT_7  : -0.0007
134033,-0.0017488680635023613,FLAG_DOCUMENT_14  : -0.0017
134033,-0.0030821343492199913,NAME_FAMILY_STATUS  : -0.0031
134033,-0.0036701729405610416,NAME_TYPE  : -0.0037
134033,-0.004244456986554555,ORGANIZATION_TYPE  : -0.0042
134033,-0.006449237800155863,FLAG_DOCUMENT_4  : -0.0064
134033,-0.012668553000908201,ORGANIZATION_TYPE  : -0.0127
134033,-0.01460048348163605,OCCUPATION_TYPE_LowskillLaborers  : -0.0146
245686,0.0005727517900529165,FLAG_DOCUMENT_17  : 0.0006
245686,-0.0009651676922996306,ORGANIZATION_TYPE  : -0.001
245686,-0.004522044050279216,NAME_TYPE_SUITE  : -0.0045
245686,-0.005394043114944685,CC_AMT_PAYMENT_TOTAL_CURRENT_VAR  : -0.0054
245686,-0.006132327149449703,CC_AMT_DRAWINGS_POS_CURRENT_VAR  : -0.0061
245686,-0.011977141099663403,CC_CNT_DRAWINGS_CURRENT  : -0.012
245686,-0.01248864166075431,CC_CNT_DRAWINGS_POS_CURRENT  : -0.0125
245686,-0.016644873372700656,CC_AMT_DRAWINGS_CURRENT  : -0.0166
245686,-0.017716417893446634,CC_AMT_DRAWINGS_POS_CURRENT  : -0.0177
245686,-0.018170472871495147,FLAG_DOCUMENT_5  : -0.0182
