,valeur,ticks,ID
6,-0.000594885130052328,ORGANIZATION_TYPE_Insurance,106243
7,-0.0005716271709442071,ORGANIZATION_TYPE_Tradetype1,106243
8,0.00011578926809645077,ORGANIZATION_TYPE_Tradetype5,106243
9,-7.713001351431848e-05,ORGANIZATION_TYPE_Mobile,106243
0,-0.005167115209883886,ORGANIZATION_TYPE_BusinessEntityType2,293828
1,0.0036509632568644235,NAME_HOUSING_TYPE_Coopapartment,293828
2,-0.002281637692490362,NAME_CONTRACT_TYPE,293828
3,-0.0012842901415584366,NAME_EDUCATION_TYPE_Academicdegree,293828
4,-0.001200036986516199,ORGANIZATION_TYPE_Industrytype5,293828
5,0.0010956208151295373,FLAG_DOCUMENT_21,293828
6,-0.0009339722508614137,FLAG_DOCUMENT_2,293828
7,-0.0002994861848092897,ORGANIZATION_TYPE_LegalServices,293828
8,7.929543295556268e-05,ORGANIZATION_TYPE_Industrytype8,293828
9,-3.289085474689641e-05,FLAG_DOCUMENT_15,293828
0,-0.004679695592274272,ORGANIZATION_TYPE_Tradetype7,247427
1,-0.0027837220645401057,NAME_FAMILY_STATUS_Widow,247427
2,0.0024144651521786483,NAME_TYPE_SUITE,247427
3,-0.0014303501977053859,ORGANIZATION_TYPE_Tradetype5,247427
4,0.0008890159181034849,FLAG_DOCUMENT_2,247427
5,0.0008857438355332329,ORGANIZATION_TYPE_Tradetype4,247427
6,-0.00013849196972219124,ORGANIZATION_TYPE_Industrytype8,247427
7,9.464862277913906e-05,NAME_INCOME_TYPE_Unemployed,247427
8,5.497779911520009e-05,ORGANIZATION_TYPE_Industrytype10,247427
9,-2.0363177130852806e-05,NAME_INCOME_TYPE_Maternityleave,247427
0,-0.005241430115687491,REG_REGION_NOT_WORK_REGION,345957
1,-0.004944518985229283,LIVE_REGION_NOT_WORK_REGION,345957
2,-0.0029784966226116235,OCCUPATION_TYPE_Managers,345957
3,-0.002172839182291746,FLAG_DOCUMENT_7,345957
4,0.001217804360934563,FLAG_DOCUMENT_20,345957
5,-0.000959311313981815,ORGANIZATION_TYPE_Emergency,345957
6,0.00043433190819295453,NAME_EDUCATION_TYPE_Academicdegree,345957
7,-0.0002675572910240298,ORGANIZATION_TYPE_Tradetype1,345957
8,0.00018161766903190734,FLAG_DOCUMENT_17,345957
9,0.0001021142302957025,ORGANIZATION_TYPE_Industrytype6,345957
0,-0.03703151779742729,HOUSETYPE_MODE_specifichousing,305090
1,-0.009298995615525532,OCCUPATION_TYPE_Cookingstaff,305090
2,-0.008124573472744943,ORGANIZATION_TYPE_Kindergarten,305090
3,-0.004918735778774632,NONLIVINGAPARTMENTS_MODE,305090
4,0.000338226182546611,FLAG_DOCUMENT_17,305090
5,0.0001490552828908769,ORGANIZATION_TYPE_Industrytype5,305090
6,8.215560096426395e-05,FLAG_DOCUMENT_7,305090
7,4.8649089466970915e-05,ORGANIZATION_TYPE_Tradetype5,305090
8,3.299291914158992e-05,NAME_INCOME_TYPE_Unemployed,305090
9,3.031573982362693e-05,ORGANIZATION_TYPE_Industrytype13,305090
0,-0.026882070065572874,NAME_HOUSING_TYPE_Officeapartment,202382
1,-0.005615677654168006,ORGANIZATION_TYPE_Medicine,202382
2,-0.003333101804233339,ORGANIZATION_TYPE_Mobile,202382
3,0.003262326376376717,ORGANIZATION_TYPE_Industrytype13,202382
4,-0.002577035113540778,FLAG_CONT_MOBILE,202382
5,-0.002528188884020574,OCCUPATION_TYPE_Corestaff,202382
6,-0.00010913637247983255,ORGANIZATION_TYPE_Industrytype8,202382
7,-9.605054659632483e-05,NAME_INCOME_TYPE_Maternityleave,202382
8,-7.213022366197394e-05,NAME_INCOME_TYPE_Unemployed,202382
9,6.168572901308813e-05,ORGANIZATION_TYPE_Industrytype6,202382
0,-0.0019928769467328343,OCCUPATION_TYPE_Drivers,401076
1,0.0014154889317749143,ORGANIZATION_TYPE_Industrytype2,401076
2,0.00136665331899538,ORGANIZATION_TYPE_Industrytype13,401076
3,0.0013498176106262365,ORGANIZATION_TYPE_Cleaning,401076
4,-0.00040609761402353293,NAME_TYPE_SUITE_Groupofpeople,401076
5,-0.00033941901048447433,ORGANIZATION_TYPE_Industrytype10,401076
6,-0.0003041009360891749,FLAG_DOCUMENT_14,401076
7,-0.0002721353732621493,ORGANIZATION_TYPE_Industrytype6,401076
8,-0.00011731920142804278,NAME_INCOME_TYPE_Student,401076
9,-7.392519472083771e-05,NAME_INCOME_TYPE_Unemployed,401076
0,0.007347342109217207,ORGANIZATION_TYPE_Industrytype8,199543
1,-0.00047159322914864415,NAME_EDUCATION_TYPE_Academicdegree,199543
2,-0.0004684678943305362,ORGANIZATION_TYPE_Mobile,199543
3,-0.00041273328329652186,ORGANIZATION_TYPE_Religion,199543
4,-0.000342613196397745,FLAG_DOCUMENT_15,199543
5,-0.0003407901138536901,FLAG_DOCUMENT_17,199543
6,-0.00032253016725992777,ORGANIZATION_TYPE_Industrytype6,199543
7,-0.0003029522771519319,FLAG_DOCUMENT_20,199543
8,0.00021436064279732145,FLAG_DOCUMENT_19,199543
9,-0.0002128448545344734,ORGANIZATION_TYPE_Industrytype10,199543
0,-0.0031957319678015805,NAME_FAMILY_STATUS_Separated,378253
1,-0.0025443000810118277,YEARS_BEGINEXPLUATATION_MEDI,378253
2,-0.002529898441427296,YEARS_BEGINEXPLUATATION_AVG,378253
3,-0.0022434523143488173,YEARS_BEGINEXPLUATATION_MODE,378253
4,0.0014464784256016205,FLAG_DOCUMENT_15,378253
5,-0.00052674162157396,FLAG_DOCUMENT_19,378253
6,-0.00015790561798243585,ORGANIZATION_TYPE_Realtor,378253
7,0.00012850259646947487,NAME_INCOME_TYPE_Businessman,378253
8,4.0863140496111806e-05,FLAG_DOCUMENT_20,378253
9,2.028375208667868e-05,ORGANIZATION_TYPE_Tradetype4,378253
0,-0.0025288808623614894,CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,416593
1,-0.0013364255584222226,ORGANIZATION_TYPE_Mobile,416593
2,-0.0007030087551556519,NAME_TYPE_SUITE_Groupofpeople,416593
3,-0.00044432207881900355,NAME_TYPE_SUITE_Other_A,416593
4,-0.000433960693568893,FLAG_DOCUMENT_15,416593
5,-0.00041016545628440055,FLAG_DOCUMENT_19,416593
6,-0.00029912469529807617,FLAG_DOCUMENT_7,416593
7,-0.0002885583665655598,ORGANIZATION_TYPE_Industrytype13,416593
8,-0.00016997697363035767,ORGANIZATION_TYPE_Industrytype6,416593
9,-3.1133147341857555e-05,ORGANIZATION_TYPE_Industrytype10,416593
0,-0.009184431035438508,FONDKAPREMONT_MODE_orgspecaccount,205670
1,0.008659065136168907,ORGANIZATION_TYPE_Transporttype1,205670
2,-0.0034666935163826006,NAME_TYPE_SUITE_Spousepartner,205670
3,-0.003154333665945847,FLAG_DOCUMENT_2,205670
4,-0.0025994095776034807,NAME_EDUCATION_TYPE_Academicdegree,205670
5,-0.0017364689702379177,ORGANIZATION_TYPE_Religion,205670
6,-0.00031017994670942694,FLAG_DOCUMENT_21,205670
7,-0.00021003977235131704,ORGANIZATION_TYPE_Industrytype6,205670
8,-0.00017584654644455826,ORGANIZATION_TYPE_Industrytype8,205670
9,3.121982976414796e-05,ORGANIZATION_TYPE_Tradetype4,205670
0,0.004677707181014644,OCCUPATION_TYPE_Secretaries,185328
1,-0.002371522923067788,NONLIVINGAREA_MEDI,185328
2,-0.0022403160764864543,NONLIVINGAREA_MODE,185328
3,-0.000768017590874165,CC_CNT_DRAWINGS_ATM_CURRENT_MIN,185328
4,-0.0006845954099537886,FLAG_DOCUMENT_14,185328
5,-0.0002011306586128112,ORGANIZATION_TYPE_Religion,185328
6,-4.131977572108074e-05,ORGANIZATION_TYPE_Industrytype12,185328
7,2.314214149070851e-05,NAME_INCOME_TYPE_Unemployed,185328
8,1.2315941397662547e-05,ORGANIZATION_TYPE_Emergency,185328
9,-3.841731791628852e-06,ORGANIZATION_TYPE_Tradetype4,185328
0,-0.011011298379403884,CC_CNT_DRAWINGS_CURRENT_MIN,323963
1,-0.005558428032138623,ORGANIZATION_TYPE_Government,323963
2,-0.002615714357181857,ORGANIZATION_TYPE_Industrytype6,323963
3,0.001903352093682513,FLAG_DOCUMENT_13,323963
4,-0.0018471999804720528,NAME_TYPE_SUITE_Groupofpeople,323963
5,0.0014928455073718958,FLAG_CONT_MOBILE,323963
6,0.0006169250919302105,ORGANIZATION_TYPE_Mobile,323963
7,-0.00021051318866767153,NAME_INCOME_TYPE_Student,323963
8,-0.00010673213964617007,ORGANIZATION_TYPE_Industrytype8,323963
9,-9.407649814388512e-05,NAME_INCOME_TYPE_Unemployed,323963
0,-0.006842963993717305,ORGANIZATION_TYPE_School,353398
1,-0.002701237983289819,OCCUPATION_TYPE_Corestaff,353398
2,-0.0017536710665858712,ORGANIZATION_TYPE_Tradetype1,353398
3,-0.0006829601663458946,CC_AMT_DRAWINGS_ATM_CURRENT_MIN,353398
4,-0.0005797508142164047,ORGANIZATION_TYPE_Industrytype12,353398
5,0.0003568309628269697,NAME_EDUCATION_TYPE_Academicdegree,353398
6,0.0003157791229399945,FLAG_DOCUMENT_17,353398
7,-0.00019184342502484035,NAME_INCOME_TYPE_Student,353398
8,-9.463351461182905e-05,NAME_INCOME_TYPE_Maternityleave,353398
9,2.7535559764142502e-05,FLAG_DOCUMENT_7,353398
0,-0.0074797623055669555,CC_AMT_PAYMENT_CURRENT_VAR,157640
1,-0.007149192230704232,CC_AMT_DRAWINGS_POS_CURRENT_VAR,157640
2,-0.0033281970982289833,FLAG_DOCUMENT_4,157640
3,-0.0016387471244538013,ORGANIZATION_TYPE_LegalServices,157640
4,-0.0002637280534772328,NAME_TYPE_SUITE_Groupofpeople,157640
5,-0.00018327037725247524,NAME_INCOME_TYPE_Unemployed,157640
6,-0.00016382811154095657,ORGANIZATION_TYPE_Tradetype5,157640
7,-0.0001507587638465942,ORGANIZATION_TYPE_Industrytype13,157640
8,-0.00013191059703954435,ORGANIZATION_TYPE_Culture,157640
9,-0.00010387980102912969,ORGANIZATION_TYPE_Tradetype4,157640
0,-0.005687018285213961,ORGANIZATION_TYPE_Medicine,406040
1,-0.0025632255644792126,OCCUPATION_TYPE_Drivers,406040
2,-0.002106102802976695,LIVINGAPARTMENTS_MODE,406040
3,0.0018606539606541316,FLAG_DOCUMENT_21,406040
4,-0.00021237261020864414,ORGANIZATION_TYPE_Mobile,406040
5,-0.00019889633996883263,ORGANIZATION_TYPE_Telecom,406040
6,-0.0001330969008865747,ORGANIZATION_TYPE_Industrytype10,406040
7,-9.333925741422541e-05,NAME_EDUCATION_TYPE_Academicdegree,406040
8,-8.543107952453411e-05,ORGANIZATION_TYPE_Religion,406040
9,-5.3624025252236e-05,ORGANIZATION_TYPE_Industrytype6,406040
0,-0.044264439980926204,WALLSMATERIAL_MODE_Monolithic,189618
1,-0.008913108493026164,ORGANIZATION_TYPE_Mobile,189618
2,-0.006609144471377033,ORGANIZATION_TYPE_Tradetype7,189618
3,-0.0055053640016062425,ORGANIZATION_TYPE_Advertising,189618
4,0.004072279617947059,ORGANIZATION_TYPE_Tradetype2,189618
5,-0.0033673446892274897,ORGANIZATION_TYPE_Realtor,189618
6,-0.00022880271469669577,FLAG_DOCUMENT_21,189618
7,-0.00019165071752076318,ORGANIZATION_TYPE_Industrytype10,189618
8,0.00018138634598333737,ORGANIZATION_TYPE_LegalServices,189618
9,-0.00011070921128071749,ORGANIZATION_TYPE_Insurance,189618
0,-0.0028291123512885464,FLAG_DOCUMENT_8,435676
1,-0.0015842152475915798,FLAG_DOCUMENT_19,435676
2,0.0015232600791526495,FLAG_DOCUMENT_15,435676
3,-0.0007235325099555167,ORGANIZATION_TYPE_Realtor,435676
4,0.0007100261407503989,ORGANIZATION_TYPE_Tradetype4,435676
5,-0.00031659668592408374,NAME_EDUCATION_TYPE_Academicdegree,435676
6,-0.0002527235324973756,FLAG_DOCUMENT_17,435676
7,-0.00022166856488507993,FLAG_DOCUMENT_7,435676
8,-0.00015609760261502934,ORGANIZATION_TYPE_Transporttype1,435676
9,4.801913289215618e-05,ORGANIZATION_TYPE_Industrytype10,435676
0,-0.005546372640030743,FONDKAPREMONT_MODE_regoperspecaccount,137553
1,-0.004780885211671646,NAME_FAMILY_STATUS_Widow,137553
2,-0.002944845387783602,NAME_EDUCATION_TYPE_Academicdegree,137553
3,-0.002618571761524011,ORGANIZATION_TYPE_Tradetype4,137553
4,-0.0020647025385803876,NONLIVINGAREA_AVG,137553
5,-0.0005548442778717646,OCCUPATION_TYPE_HRstaff,137553
6,-9.963284967291312e-05,ORGANIZATION_TYPE_Industrytype10,137553
7,9.771345938644442e-05,NAME_INCOME_TYPE_Unemployed,137553
8,-2.7536971532314798e-05,NAME_INCOME_TYPE_Maternityleave,137553
9,1.343827076787692e-05,FLAG_DOCUMENT_17,137553
0,-0.005746747353110014,NAME_TYPE_SUITE_Spousepartner,340192
1,-0.002055850198429424,EXT_SOURCE_2,340192
2,0.00107485026233737,OCCUPATION_TYPE_ITstaff,340192
3,-0.0009874570351115915,ORGANIZATION_TYPE_Telecom,340192
4,-0.0008905495787154059,FLAG_DOCUMENT_19,340192
5,0.0008343044297783548,NAME_INCOME_TYPE_Maternityleave,340192
6,0.00039417661685238145,ORGANIZATION_TYPE_Industrytype13,340192
7,-7.184803275359767e-05,ORGANIZATION_TYPE_Industrytype10,340192
8,-5.426537505165378e-05,FLAG_DOCUMENT_17,340192
9,-6.905454432079382e-06,FLAG_DOCUMENT_7,340192
0,-0.01196210326717894,FLAG_DOCUMENT_16,356603
1,-0.002512270944305788,NAME_TYPE_SUITE_Groupofpeople,356603
2,0.00041251853631813553,ORGANIZATION_TYPE_Industrytype2,356603
3,-0.0003118281117496459,OCCUPATION_TYPE_HRstaff,356603
4,-0.0003110434212544418,FLAG_DOCUMENT_7,356603
5,-0.0003063452146027025,NAME_EDUCATION_TYPE_Academicdegree,356603
6,-0.0003062575861708919,ORGANIZATION_TYPE_Cleaning,356603
7,-0.0002402688561603076,ORGANIZATION_TYPE_Industrytype6,356603
8,-0.00023427494503235413,ORGANIZATION_TYPE_Tradetype5,356603
9,-0.0002042127234983403,ORGANIZATION_TYPE_Tradetype4,356603
0,-0.002956113897527114,ORGANIZATION_TYPE_Government,186715
1,0.002557254565210642,FLAG_DOCUMENT_7,186715
2,0.002384828100651392,OCCUPATION_TYPE_Secretaries,186715
3,-0.0017799161409193024,WEEKDAY_APPR_PROCESS_START_SUNDAY,186715
4,-0.0004896446276304593,ORGANIZATION_TYPE_Industrytype5,186715
5,-0.0002986596961129562,ORGANIZATION_TYPE_Religion,186715
6,-0.0002494381527499891,FLAG_DOCUMENT_21,186715
7,-0.00021243242264395187,FLAG_DOCUMENT_20,186715
8,-0.00016767292812382102,ORGANIZATION_TYPE_Industrytype10,186715
9,0.00014581355183930852,FLAG_DOCUMENT_2,186715
0,-0.009708902417066503,ORGANIZATION_TYPE_Agriculture,284386
1,-0.003950841757100868,OCCUPATION_TYPE_Securitystaff,284386
2,0.0028184576508706143,ORGANIZATION_TYPE_Culture,284386
3,0.0023798503341804418,ORGANIZATION_TYPE_Tradetype1,284386
4,0.001307970390756379,HOUSETYPE_MODE_terracedhouse,284386
5,0.000914238979448071,FLAG_DOCUMENT_2,284386
6,0.0006061372813415088,ORGANIZATION_TYPE_Mobile,284386
7,-0.00013818677500348432,FLAG_DOCUMENT_20,284386
8,-7.254355247651376e-05,ORGANIZATION_TYPE_Religion,284386
9,-4.147846996571728e-05,NAME_INCOME_TYPE_Maternityleave,284386
0,-0.007910462170084917,CC_NAME_CONTRACT_STATUS_Signed_SUM,344759
1,-0.007553871493619997,CC_NAME_CONTRACT_STATUS_Signed_MEAN,344759
2,-0.007185795173174878,CC_NAME_CONTRACT_STATUS_Signed_VAR,344759
3,-0.0071515457176742955,CC_NAME_CONTRACT_STATUS_Signed_MAX,344759
4,-0.004584506881494998,CC_NAME_CONTRACT_STATUS_Completed_SUM,344759
5,-0.0040226907720919405,CC_NAME_CONTRACT_STATUS_Completed_VAR,344759
6,-0.0009248542487105824,ORGANIZATION_TYPE_Cleaning,344759
7,0.0006260396188962824,ORGANIZATION_TYPE_LegalServices,344759
8,0.00036916418175058133,ORGANIZATION_TYPE_Religion,344759
9,-3.491740519262628e-06,FLAG_DOCUMENT_10,344759
0,-0.0022250495061101115,CC_AMT_RECIVABLE_MIN,196286
1,-0.0020103367750453605,CC_AMT_BALANCE_MIN,196286
2,0.0019824057360180412,ORGANIZATION_TYPE_Industrytype8,196286
3,-0.0018901454111783537,CC_AMT_RECEIVABLE_PRINCIPAL_MIN,196286
4,-0.0017671119149498102,NAME_HOUSING_TYPE_Withparents,196286
5,-0.0005586471213105789,ORGANIZATION_TYPE_Industrytype12,196286
6,0.0005100103305030329,FLAG_DOCUMENT_21,196286
7,0.00017587259763340957,NAME_TYPE_SUITE_Groupofpeople,196286
8,-7.739408709758832e-05,ORGANIZATION_TYPE_Industrytype6,196286
9,5.4773160932495675e-05,FLAG_DOCUMENT_20,196286
0,0.0147329821383188,OCCUPATION_TYPE_ITstaff,382538
1,-0.012719728658604679,ORGANIZATION_TYPE_Restaurant,382538
2,0.004865226769204017,ORGANIZATION_TYPE_Cleaning,382538
3,0.0016958504304308496,FLAG_DOCUMENT_20,382538
4,-0.0012838313041238334,FLAG_CONT_MOBILE,382538
5,0.0003800618726197345,ORGANIZATION_TYPE_Culture,382538
6,-0.0003096206661024171,ORGANIZATION_TYPE_Industrytype6,382538
7,-0.0002742556652284838,FLAG_DOCUMENT_2,382538
8,-0.0001422942422706408,ORGANIZATION_TYPE_Transporttype1,382538
9,-7.849213644523572e-05,ORGANIZATION_TYPE_Tradetype4,382538
0,0.00741039927048131,NAME_TYPE_SUITE_Other_A,450994
1,0.003922965516651956,ORGANIZATION_TYPE_Tradetype2,450994
2,0.0018578526207688375,FLAG_CONT_MOBILE,450994
3,-0.0012342632388994768,FLAG_DOCUMENT_14,450994
4,-0.0004656657388465179,FLAG_DOCUMENT_21,450994
5,-0.0004132574937732804,ORGANIZATION_TYPE_LegalServices,450994
6,-0.0003038584547259338,FLAG_DOCUMENT_7,450994
7,-0.00030119117098704464,ORGANIZATION_TYPE_Electricity,450994
8,-0.0002890225697854912,ORGANIZATION_TYPE_Industrytype5,450994
9,-0.00022789699236457604,NAME_EDUCATION_TYPE_Academicdegree,450994
0,-0.005378499061184825,REG_REGION_NOT_LIVE_REGION,207033
1,-0.003281494160900454,ORGANIZATION_TYPE_Kindergarten,207033
2,-0.0029995725719962527,OCCUPATION_TYPE_Securitystaff,207033
3,0.002977686749689171,ORGANIZATION_TYPE_Tradetype2,207033
4,-0.0018793180224861562,REG_REGION_NOT_WORK_REGION,207033
5,-0.0015424048614774654,NAME_EDUCATION_TYPE_Academicdegree,207033
6,0.0006608729279272338,ORGANIZATION_TYPE_Tradetype4,207033
7,0.00032397557623738794,ORGANIZATION_TYPE_Industrytype10,207033
8,-0.000174348797239501,NAME_INCOME_TYPE_Unemployed,207033
9,-2.6854367704754636e-05,ORGANIZATION_TYPE_Tradetype5,207033
0,-0.0071036993492967805,CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,157758
1,-0.006647224709600641,CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,157758
2,-0.00499644139196488,CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,157758
3,-0.004396414156402327,CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,157758
4,-0.004336211846257988,CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,157758
5,-0.004274416725678788,CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,157758
6,-0.004156193965441783,CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,157758
7,-0.003053139535265838,ORGANIZATION_TYPE_Industrytype6,157758
8,-0.002182609764168671,FLAG_DOCUMENT_14,157758
9,0.00012837759635579807,ORGANIZATION_TYPE_Tradetype5,157758
0,-0.0034573843625162457,ORGANIZATION_TYPE_Construction,164745
1,0.002477308537918572,ORGANIZATION_TYPE_Realtor,164745
2,-0.0023272133232817697,CC_AMT_RECIVABLE_VAR,164745
3,-0.0006919347838398319,ORGANIZATION_TYPE_Advertising,164745
4,-0.00030123093817905337,FLAG_DOCUMENT_11,164745
5,-0.0002665843873369272,ORGANIZATION_TYPE_Industrytype6,164745
6,-0.00021765537630417958,ORGANIZATION_TYPE_Industrytype13,164745
7,-0.00018016398220906617,NAME_EDUCATION_TYPE_Academicdegree,164745
8,-0.00016722117836188904,ORGANIZATION_TYPE_Industrytype10,164745
9,-4.890673955274806e-05,FLAG_DOCUMENT_20,164745
0,-0.013209898024246741,CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,159954
1,0.011261236365819495,CC_CNT_DRAWINGS_ATM_CURRENT_MIN,159954
2,-0.009474427879994734,CC_AMT_DRAWINGS_POS_CURRENT_MIN,159954
3,-0.00945493889798915,CC_AMT_DRAWINGS_CURRENT_MIN,159954
4,-0.008774970956843544,CC_CNT_DRAWINGS_POS_CURRENT_MIN,159954
5,-0.006499461563599515,CC_CNT_DRAWINGS_CURRENT_MIN,159954
6,-0.0033189933109344203,ORGANIZATION_TYPE_BusinessEntityType2,159954
7,-0.0024294615281221146,ORGANIZATION_TYPE_Tradetype1,159954
8,-0.0018164510500762992,ORGANIZATION_TYPE_Industrytype12,159954
9,-1.3433822915524325e-05,FLAG_MOBIL,159954
0,0.002642562892970633,ORGANIZATION_TYPE_Advertising,250729
1,-0.0024909707369721195,CC_AMT_DRAWINGS_ATM_CURRENT_VAR,250729
2,0.0018014892823031874,ORGANIZATION_TYPE_Transporttype1,250729
3,-0.0011960574279384357,ORGANIZATION_TYPE_Mobile,250729
4,-0.0006527243914458737,NAME_TYPE_SUITE_Groupofpeople,250729
5,-0.0004819435272477669,ORGANIZATION_TYPE_Realtor,250729
6,0.00027191273960861683,ORGANIZATION_TYPE_Emergency,250729
7,-0.0001665389161013978,ORGANIZATION_TYPE_Tradetype4,250729
8,-0.00010751285433028341,NAME_INCOME_TYPE_Unemployed,250729
9,-4.496191289201296e-05,FLAG_DOCUMENT_20,250729
0,-0.0060951105093338094,CC_SK_DPD_DEF_MEAN,269598
1,-0.004245791000580288,ORGANIZATION_TYPE_Kindergarten,269598
2,0.0024882446692178106,ORGANIZATION_TYPE_Industrytype4,269598
3,-0.0019512402438086733,NAME_TYPE_SUITE_Groupofpeople,269598
4,-0.0018579774927765,CC_AMT_RECIVABLE_MIN,269598
5,-0.0005919685766917151,ORGANIZATION_TYPE_Culture,269598
6,-0.0004670071906017154,FLAG_DOCUMENT_20,269598
7,-0.0003948130607523465,ORGANIZATION_TYPE_Industrytype5,269598
8,-0.00022662931489162336,ORGANIZATION_TYPE_LegalServices,269598
9,-0.00021087503957985368,ORGANIZATION_TYPE_Industrytype10,269598
0,-0.00677221451868247,CC_AMT_INST_MIN_REGULARITY_MIN,428205
1,0.002717319865209507,ORGANIZATION_TYPE_Telecom,428205
2,0.002444199694142811,ORGANIZATION_TYPE_Tradetype4,428205
3,-0.0014383684241126395,OCCUPATION_TYPE_HRstaff,428205
4,0.0007707541057350386,ORGANIZATION_TYPE_Cleaning,428205
5,0.0005678626110697831,ORGANIZATION_TYPE_Industrytype12,428205
6,-0.00028071762622537076,NAME_INCOME_TYPE_Student,428205
7,-0.00026910738906904584,ORGANIZATION_TYPE_Religion,428205
8,-0.0002640780037417965,ORGANIZATION_TYPE_Industrytype8,428205
9,-5.4036897480439876e-05,ORGANIZATION_TYPE_LegalServices,428205
0,-0.003041318079720271,ORGANIZATION_TYPE_Construction,262411
1,0.0025242520139046724,ORGANIZATION_TYPE_Insurance,262411
2,0.0013275125837954736,ORGANIZATION_TYPE_Tradetype4,262411
3,0.000825893343105594,HOUSETYPE_MODE_terracedhouse,262411
4,0.0006105492076107239,OCCUPATION_TYPE_HRstaff,262411
5,-0.00041578427901780245,ORGANIZATION_TYPE_Tradetype1,262411
6,0.0004085746550369817,OCCUPATION_TYPE_ITstaff,262411
7,-0.00029205478736144615,NAME_TYPE_SUITE_Groupofpeople,262411
8,0.0002910409465109891,ORGANIZATION_TYPE_Religion,262411
9,-0.0002726327354344067,ORGANIZATION_TYPE_Industrytype12,262411
0,-0.0038921896841111526,CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,188288
1,-0.003216998095460394,CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,188288
2,-0.003007531621260963,CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,188288
3,-0.0026122041475234977,CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,188288
4,-0.0025355112537675793,CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,188288
5,-0.002523463628358524,CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,188288
6,-0.002338525596621269,OCCUPATION_TYPE_Medicinestaff,188288
7,0.0022146579764487613,ORGANIZATION_TYPE_Industrytype6,188288
8,-0.0015398785193380122,NAME_INCOME_TYPE_Unemployed,188288
9,0.00020243978454973698,FLAG_DOCUMENT_7,188288
0,0.005734992318937616,ORGANIZATION_TYPE_Industrytype12,235163
1,0.0018161785874611634,NAME_INCOME_TYPE_Maternityleave,235163
2,0.001755867786827803,ORGANIZATION_TYPE_Advertising,235163
3,0.0016500646699351329,ORGANIZATION_TYPE_Bank,235163
4,-0.0004534250391848687,ORGANIZATION_TYPE_Transporttype1,235163
5,-0.00036534273948913556,ORGANIZATION_TYPE_Tradetype6,235163
6,-0.0003592876969641036,OCCUPATION_TYPE_ITstaff,235163
7,-0.00031066332658873964,NAME_EDUCATION_TYPE_Academicdegree,235163
8,-0.0002667591373302024,FLAG_DOCUMENT_20,235163
9,0.000127332986057965,ORGANIZATION_TYPE_Industrytype13,235163
0,-0.0022043875639840733,CC_AMT_RECEIVABLE_PRINCIPAL_MIN,396535
1,-0.0021565256119127174,CC_AMT_BALANCE_MIN,396535
2,-0.0019155311172896236,CC_AMT_TOTAL_RECEIVABLE_MIN,396535
3,-0.0017725076519780523,ORGANIZATION_TYPE_Other,396535
4,0.0017062080437609266,ORGANIZATION_TYPE_Industrytype12,396535
5,-0.0011835692311943252,FLAG_DOCUMENT_21,396535
6,-0.0010578564866761868,FLAG_DOCUMENT_15,396535
7,0.00027157974404408647,FLAG_DOCUMENT_7,396535
8,-0.000128900091465137,CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,396535
9,-0.00010886326641045943,FLAG_DOCUMENT_20,396535
0,-0.0028882655297447907,NAME_FAMILY_STATUS_Widow,412463
1,-0.002551337212656089,CC_AMT_DRAWINGS_ATM_CURRENT_VAR,412463
2,-0.0023586087889432015,CC_AMT_RECIVABLE_MIN,412463
3,-0.002352353441330448,CC_CNT_DRAWINGS_POS_CURRENT_VAR,412463
4,-0.002351881551319075,CC_AMT_BALANCE_MIN,412463
5,-0.0004688975119515836,ORGANIZATION_TYPE_Industrytype4,412463
6,-7.818741225533591e-05,ORGANIZATION_TYPE_Culture,412463
7,-6.749361335211522e-05,ORGANIZATION_TYPE_Tradetype4,412463
8,-2.1480501188181727e-05,ORGANIZATION_TYPE_Transporttype1,412463
9,-3.3267369949328357e-06,ORGANIZATION_TYPE_Tradetype5,412463
0,0.005133925624355291,ORGANIZATION_TYPE_Transporttype1,341858
1,0.0034170807838412674,CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,341858
2,0.002706768261992425,NAME_EDUCATION_TYPE_Academicdegree,341858
3,-0.002388010120418807,ORGANIZATION_TYPE_Construction,341858
4,0.0017453379910380917,FLAG_DOCUMENT_17,341858
5,0.001268022184347286,NAME_INCOME_TYPE_Unemployed,341858
6,-0.0011685744748201256,NAME_HOUSING_TYPE_Withparents,341858
7,0.0010506096537357293,ORGANIZATION_TYPE_Tradetype1,341858
